id,document,tag,content
1958,P8_Transcript.vtt,Good data exploration features,"00:05:29.190 P8: Okay that's really nice, you can see the pollution measurement what would, I think some pollution measurement with a number."
1809,P8_Transcript.vtt,Moderator assist,00:07:24.210 MODERATOR: something about bite is a Python package.
1959,P8_Transcript.vtt,Good data exploration features,"00:08:00.270 P8: Okay, so for navigating the map. 00:08:03.570 P8: box select. 00:08:05.670 P8: Okay, so you can. 00:08:08.400 P8: select all this is really cool."
1810,P8_Transcript.vtt,Moderator assist,"00:09:36.570 MODERATOR: So, can you tell me what the data comes from."
1960,P8_Transcript.vtt,Complex data linking process,00:09:58.230 P8: assumed this corresponds this aggregated data by region.
1850,P8_Transcript.vtt,Moderator assist,"00:10:27.480 MODERATOR: But you you haven't gotten anything, yet this is the home view."
1811,P8_Transcript.vtt,Moderator assist,"00:10:33.480 MODERATOR: And I wanted to ask you, so in task one bears and once you feel you understand where the data comes from so what's the data source of weather pollution and iris on data."
1812,P8_Transcript.vtt,Moderator assist,"00:11:07.020 MODERATOR: Tell me, what are these data control. 00:11:09.900 P8: So the weather data seems to come from the Irish which your logical. 00:11:14.610 MODERATOR: That that's."
1813,P8_Transcript.vtt,Moderator assist,00:11:21.930 MODERATOR: structure it's fine it's fine it's fine.
1851,P8_Transcript.vtt,Moderator assist,00:11:37.440 MODERATOR: Okay.
1814,P8_Transcript.vtt,Moderator assist,00:11:46.470 MODERATOR: it's fine it's fine you can go to the next task.
2006,P8_Transcript.vtt,Useful data linkage and export features,00:14:37.320 P8: To do personal aspirations okay that's really nice. 00:14:42.420 P8: So a flare can be divided into three category definite option high probability and possible.
2007,P8_Transcript.vtt,Useful data linkage and export features,"00:16:45.930 P8: Okay, so it seems like you get more more events. 00:16:54.690 P8: So it seems to combine the events for definite high probability. 00:17:05.220 P8: As more. 00:17:07.440 P8: event date seems to be appearing from the raw data."
1815,P8_Transcript.vtt,Moderator assist,00:17:56.400 MODERATOR: Be understand why you click diagram.
2008,P8_Transcript.vtt,Complex data linking process,"00:18:01.980 P8: I assume, if you have multiple countries let's say you had the United Kingdom, you could flick maybe whales. 00:18:15.930 P8: But that's that's the assumption that i'm making."
1816,P8_Transcript.vtt,Moderator assist,"00:18:20.130 MODERATOR: Okay, if it's not clear it's completely fine it's easy to do and do it just for you to understand afterwards."
2009,P8_Transcript.vtt,Useful data linkage and export features,00:19:50.490 P8: So i'm interested in let's say daily. 00:19:56.490 P8: let's see if it gives me an option to choose monthly so you can only choose one option at a time okay so that's good.
1817,P8_Transcript.vtt,Moderator assist,00:20:03.030 MODERATOR: So from. 00:20:03.870 MODERATOR: From data sources can choose one option or multiple options.
2010,P8_Transcript.vtt,Additional features,"00:20:59.010 P8: yeah I was still be nice to have maybe if you can have all these three, but you can always query them separately, but yet keep in mind nicely efficient to maybe have all three."
1818,P8_Transcript.vtt,Moderator assist,00:22:07.440 MODERATOR: You want to read them of the task to.
1819,P8_Transcript.vtt,Moderator assist,00:22:51.360 MODERATOR: You would start reading task created one.
1820,P8_Transcript.vtt,Moderator assist,00:24:08.820 MODERATOR: Doing I think up boys really fast. 00:24:13.950 MODERATOR: But go ahead.
2039,P8_Transcript.vtt,"Helpful text, tooltips and summaries","00:25:40.650 P8: The second part, which is OK period time be aggregation so provides a nice summary of what she requested."
2040,P8_Transcript.vtt,"Helpful text, tooltips and summaries","00:26:45.240 P8: So that was the first task that makes sense of the. 00:26:49.830 P8: two options that makes explanation. 00:26:53.670 P8: yeah seems to be good kinda just shows you what you requested, and there are no confusion, sometimes you maybe click things to fascinate don't cannot actually explains what were the different options."
2041,P8_Transcript.vtt,Good data exploration features,"00:29:47.400 P8: And then comes back, we have selected okay that's very cool."
2042,P8_Transcript.vtt,Good data exploration features,"00:30:13.320 P8: Okay that's really cool. 00:30:19.200 P8: So you've got the numbers which the columns which white slightly light Gray okay so just a normal table. 00:30:31.590 P8: And then within each each column. 00:30:37.650 P8: Okay, you can order them. 00:30:40.770 P8: You can order them by higher low. 00:30:44.490 P8: And then it changes the table accordingly. 00:30:49.320 P8: Okay, so it makes sense to just order them a year and then a month."
2043,P8_Transcript.vtt,"Helpful text, tooltips and summaries",00:31:13.290 P8: So shine duration hours okay that's really cool so when you click on each column heading shows you the variable and shows you the description and the units that the song so and Satan does case some of these things done on wt SP is mean Ali wind speed in katy units.
2044,P8_Transcript.vtt,"Helpful text, tooltips and summaries","00:31:38.490 P8: Then you got the msr mean sea level of pressure in each Pascal units okay you got VIP which is. 00:31:50.640 P8: vapor pressure okay that's really cool okay so provides description and the units. 00:31:59.670 P8: And then, if you go to. 00:32:02.910 P8: For example, to the bottom. 00:32:06.210 P8: you've got in November, the PM 10 levels in micro can cubic meters."
2045,P8_Transcript.vtt,Good data exploration features,"00:33:52.020 P8: I think the tables nicely structured. 00:33:56.640 P8: All the units I explained. 00:33:59.490 P8: Quite Nice, and then the last thing you can select the concert, you want to display."
1821,P8_Transcript.vtt,Moderator assist,00:34:13.260 MODERATOR: You don't see it while you're exporting into my computer but i'm going to construct with second. 00:34:20.010 MODERATOR: Time.
1822,P8_Transcript.vtt,Moderator assist,"00:34:25.920 MODERATOR: Some don't don't click again because you're downloading this data into my computer. 00:34:30.690 MODERATOR: Okay, I was canceling it."
1823,P8_Transcript.vtt,Moderator assist,"00:34:35.760 MODERATOR: No, no, no, no, like, if you like, you're loading data to my computer like you. 00:34:41.490 MODERATOR: there's a window pop up that says, what do you want this to be."
1824,P8_Transcript.vtt,Moderator assist,"00:35:05.160 MODERATOR: Yes, perfect."
2080,P8_Transcript.vtt,Good data exploration features,"00:39:10.590 P8: My day I mean yeah I can understand why it might have been nice to put it on us at school, because one of the ways to normalize right because all of these come different units. 00:39:24.060 P8: plotting them Allah says call. 00:39:27.960 P8: Just shows you how the sort of distribution. 00:39:34.170 P8: So you've got."
2081,P8_Transcript.vtt,Good data exploration features,"00:41:11.010 P8: Okay that's all that's just what I wanted to see, and then you can move that and then click let's say 10. 00:41:21.300 P8: Okay sort of course in winter and then goes down on someone picks up again. 00:41:29.790 P8: In autumn back went OK. 00:41:36.480 P8: OK, I expected that. 00:41:39.960 P8: PM 2.5 follows the same pets and expect that so to. 00:41:46.200 P8: All goes up from. 00:41:50.040 P8: Throughout summer comes down. 00:41:54.450 P8: To okay that's very cool to seeing."
1825,P8_Transcript.vtt,Moderator assist,"00:43:27.750 MODERATOR: Okay, I want to concentrate on local time."
1826,P8_Transcript.vtt,Moderator assist,00:44:18.120 MODERATOR: that's for me that's. 00:44:20.220 MODERATOR: A 10 maybe try nobody.
1827,P8_Transcript.vtt,Moderator assist,"00:44:33.600 MODERATOR: In there is an error, and I think it's because you pick twice when you quit so i'm going to look at it afterwards, if you want to go to the next task or try, maybe temperature. 00:44:44.640 MODERATOR: Okay, but."
1828,P8_Transcript.vtt,Moderator assist,"00:45:01.530 MODERATOR: yeah we'll fix it i'm Sorry, I think it was you click on it, thank you for discovering that, though. 00:45:07.590 Okay. 00:45:11.400 MODERATOR: You want to move to the next task."
1829,P8_Transcript.vtt,Moderator assist,"00:48:09.480 MODERATOR: and explain me, what are you selected ashram this time if you don't have a reason it's fine just for me to understand you know thought. 00:48:22.170 P8: yeah. 00:48:24.150 MODERATOR: If not it's fine like."
1830,P8_Transcript.vtt,Moderator assist,00:48:38.340 MODERATOR: Now I need to improve that I need to prove that. 00:48:40.470 P8: yeah so it's just. 00:48:41.730 MODERATOR: it's actually all data for the all Ireland.
1831,P8_Transcript.vtt,Moderator assist,00:48:48.090 MODERATOR: that's not taken me. 00:48:50.040 MODERATOR: What I need to improve that.
2124,P8_Transcript.vtt,Confusing text descriptions,"00:48:51.810 P8: Okay, just. 00:48:53.640 P8: yeah just didn't seem clear yeah."
1832,P8_Transcript.vtt,Moderator assist,00:50:47.730 MODERATOR: Okay.
1833,P8_Transcript.vtt,Moderator assist,00:52:45.660 MODERATOR: it's happened again.
2125,P8_Transcript.vtt,Technical session issues,00:52:49.800 P8: there's a delay and then you're not sure whether you burning time it's fine it's fine.
1834,P8_Transcript.vtt,Moderator assist,"00:55:21.570 MODERATOR: you're done so, the one on the four out of the ones that you've ever played so just."
1836,P8_Transcript.vtt,Moderator assist,00:55:57.900 MODERATOR: You you just need that the spot before but okay.
2126,P8_Transcript.vtt,Technical session issues,"00:56:01.950 P8: Ah, OK sorry I went back okay. 00:56:05.670 P8: Sorry i'm terrible."
1835,P8_Transcript.vtt,Moderator assist,00:56:06.570 MODERATOR: With following line it's completely fine okay.
2127,P8_Transcript.vtt,Technical session issues,00:57:22.590 P8: Can. 00:57:26.310 P8: sometimes appear with three different option so under time series.
1837,P8_Transcript.vtt,Moderator assist,"00:57:31.980 MODERATOR: You what an arrow right there and it's because of their double clicking before what I will try to swap it out, if you can move on and go to the box one."
1838,P8_Transcript.vtt,Moderator assist,"00:57:52.110 MODERATOR: yeah. 00:57:54.570 P8: Okay, I mean i'm happy to. 00:57:58.110 P8: To read to the queries. 00:58:00.120 MODERATOR: No, no it's fine it's fine keep going with the experiment."
1839,P8_Transcript.vtt,Moderator assist,00:58:15.120 MODERATOR: it's fine it's keep moving keep moving okay.
2128,P8_Transcript.vtt,Useful data linkage and export features,"00:59:29.610 P8: Okay click the export button from the data table to download it, so the data table should be."
1931,P8_Transcript.vtt,Moderator assist,01:00:12.150 MODERATOR: want to cancel again. 01:00:14.790 MODERATOR: And you can move forward.
1841,P8_Transcript.vtt,Moderator assist,01:01:08.700 MODERATOR: Now.
1842,P8_Transcript.vtt,Moderator assist,"01:02:00.690 MODERATOR: Just click. 01:02:02.670 P8: I think i've already clicked but it's a kiss try again. 01:02:09.000 MODERATOR: I, like you to my computer it's fine."
1843,P8_Transcript.vtt,Moderator assist,01:02:39.210 MODERATOR: No. 01:02:41.760 P8: Is it is just in dialogue. 01:02:43.950 MODERATOR: yeah yeah yeah.
2205,P8_Transcript.vtt,Useful and easy to use approach,01:02:54.120 P8: So I like that it's it's user friendly and it's simplified.
2206,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:03:15.990 P8: yeah So the first impression when you get in is that you have like you know, a website with a few simple instructions and not too much information. 01:03:27.480 P8: Because some website just I just saw it just overwhelm you with information so it's like what it does, how to use the dashboard and then this way the data source comes coming from."
2207,P8_Transcript.vtt,Visualization of plots complex,"01:03:41.400 P8: And then, it gives you, you can look at things from the map. 01:03:48.450 P8: The map at first. 01:03:52.530 P8: You think see it's color coded. 01:03:58.320 P8: Based on a scale. 01:04:03.300 P8: From more from cold to warm and then you. 01:04:08.130 P8: You i'm just going to zoom in sorry if i'm taking long i'm just. 01:04:13.350 P8: Trying to play replay the things in my head. 01:04:16.290 Just thinking. 01:04:19.620 P8: So the color coding of the map. 01:04:24.120 P8: You think it's corresponds to the map itself. 01:04:28.230 P8: But I think it refers to the zit school for the values that you have in there. 01:04:37.830 P8: So that was the one thing that was a bit. 01:04:43.830 P8: Confusing at first, because you. 01:04:46.320 P8: You you look at the color coding of the map for each county and then you. 01:04:52.710 P8: The data point density Okay, so I guess, I should just read this property. 01:04:58.290 P8: regions so you're trying to make sense of the of the data point density, whether they're referring to them to the map itself the different countries and then you when you click on each country it's Nice that you can see a value. 01:05:13.350 P8: But you the values you like Oh, does it mean. 01:05:17.280 Okay."
2208,P8_Transcript.vtt,Useful data linkage and export features,"01:05:19.620 P8: But until you start playing around which is, which is the whole point is that jonah query the data, so you get this the query part is really nice"
2209,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:05:28.830 P8: You click the disease of interest you click the event of interest you have explanation of the different categories which is like really nice The self explanatory and then you've got the location of interest, the one confusing thing was you get to have some look at the raw data."
1844,P8_Transcript.vtt,Moderator assist,01:05:49.350 MODERATOR: In terms of.
2131,P8_Transcript.vtt,Environmental data prior to flare events,"01:05:50.310 P8: us assume that each event date probably first to each person or something in an event, you don't show that Professor each person will just you know one person with multiple events or something."
2129,P8_Transcript.vtt,Environmental data prior to flare events,"01:06:06.240 P8: But at the end of the day, you looking at aggregated data so maybe you're not interested individual data so that that should be fun."
2210,P8_Transcript.vtt,Environmental data prior to flare events,"01:06:15.600 P8: But then you think so, you want to maybe isolate from looking at all the data to maybe looking at you know specific locations. 01:06:25.980 P8: From this just brief summary you're not sure whether."
2211,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:06:32.310 P8: And then the date range is nice, you can select what you want."
2130,P8_Transcript.vtt,Visualization of plots complex,01:06:38.160 P8: Maybe it could be nice to have like a little information.
2212,P8_Transcript.vtt,"Helpful text, tooltips and summaries",01:06:45.270 P8: You know what data is available.
1845,P8_Transcript.vtt,Moderator assist,01:06:49.650 MODERATOR: Okay.
2132,P8_Transcript.vtt,Good data exploration features,01:06:53.310 P8: The temporal units. 01:06:56.130 P8: That was quite nice it has an explanation.
2133,P8_Transcript.vtt,"Helpful text, tooltips and summaries",01:07:11.280 P8: So data source temporary units just going to click on this. 01:07:19.110 P8: So at least yeah gives you an extra explanation.
2134,P8_Transcript.vtt,Additional features,"01:07:24.330 P8: And then you so what other thing that might be nice is, if you maybe have an option to look at the mean minimum and maximum."
2135,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:08:19.230 P8: So you click on your querying this is nice it's actually gives you a summary what you requested, and then it gives you."
2213,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:08:27.360 P8: A the road date which is like this is perfect, you know."
1846,P8_Transcript.vtt,Moderator assist,01:08:33.720 MODERATOR: know.
1847,P8_Transcript.vtt,Moderator assist,01:08:45.300 MODERATOR: Okay.
2214,P8_Transcript.vtt,"Helpful text, tooltips and summaries","01:08:48.210 P8: Understanding it's if it's like you know it just tells you delivers cuteness towards the data right, and most of the if if the data is negative excuse most of the values are going to be towards the left, the lower end. 01:09:02.550 P8: If it's like above certain towards the right the values are gonna be towards hi my interpretation of this was. 01:09:14.340 P8: just go down my interpretation of the red column just indicate."
2215,P8_Transcript.vtt,Good data exploration features,"01:09:33.030 P8: And then the plot, I read that was so much my biggest favorite part"
2216,P8_Transcript.vtt,Technical session issues,actually i'm sorry I missed up your whole thing by.
1848,P8_Transcript.vtt,Moderator assist,01:09:41.010 MODERATOR: Double clicking things in time.
2217,P8_Transcript.vtt,Good data exploration features,"01:09:45.480 P8: cuz the visualization really like helps you kind of put the data into perspective, you know. 01:09:53.610 P8: And and yeah it will just give you an idea how your datum it gives you like overall picture of the trend of what you can expect, and this is like just like information on its own."
2218,P8_Transcript.vtt,Useful and easy to use approach,"01:10:05.220 P8: Which is quite useful and now being able to like look at each. 01:10:11.490 P8: yeah I mean this is this is great, this is like really."
2219,P8_Transcript.vtt,Good data exploration features,01:10:17.100 P8: You have an idea. 01:10:19.650 P8: What the data looks like. 01:10:25.590 P8: yeah i'm sure if I had gone to daily daily data aggregate data that that even get more information. 01:10:35.700 P8: Which is quite Nice.
2220,P8_Transcript.vtt,Good data exploration features,"01:10:38.190 P8: And then, so that was that was nice part. 01:10:45.540 P8: So all the plots really like."
2221,P8_Transcript.vtt,Good data exploration features,"01:10:49.380 P8: What most people in the field, I used to is maybe having the role, having separate. 01:10:58.230 P8: Having separate variables, so what I was thinking, I was going to see was. 01:11:05.910 P8: Basically, this as a box plot. 01:11:10.680 P8: And just show you. 01:11:15.780 P8: So the values themselves Okay, this is still the Z score, which shows you kind of the Z score should follow the trend of the actual road data right. 01:11:27.420 P8: Okay."
2222,P8_Transcript.vtt,Good data exploration features,"01:11:28.920 P8: So either way it's just as a way to normalize the data, so you can compare them on the same plot okay. 01:11:36.720 P8: yeah I mean I mean it's fine I mean, because at the end of the day, you just want to get an idea of the pattern, and she access to data."
2223,P8_Transcript.vtt,Additional features,"01:11:52.650 P8: If i'm thinking about people in the medical field. 01:11:57.810 P8: Sometimes they love, they would love. 01:12:01.680 P8: Individual plots for each pollutant but that will just create too much additional work you. 01:12:10.290 P8: Okay, so you could have like let's say."
2224,P8_Transcript.vtt,Good data exploration features,"01:12:30.780 P8: But at the end of the day, this whole thing is to help people you've integrated the data in the back end and you want to access the raw data and then visually look at it, so I think for me like this is this is perfectly fine the plots really."
2225,P8_Transcript.vtt,Useful data linkage and export features,"01:12:54.420 P8: And also like that you can make multiple requests, instead of you have the option to download them individually, but then you have an option to download them as a zip file, which is really. 01:13:07.830 P8: Much more efficient way of. 01:13:10.680 P8: of getting this data."
2226,P8_Transcript.vtt,Useful and easy to use approach,01:13:14.370 P8: So yeah. 01:13:16.170 P8: So the I like the simplicity
2227,P8_Transcript.vtt,"Helpful text, tooltips and summaries",I like that you get an extra option to just look at the data briefly.
2228,P8_Transcript.vtt,Environmental data prior to flare events,01:13:25.740 P8: There I guess the minor things is is just. 01:13:30.000 P8: You know the thing about the event dates.
1853,P9_Transcript.vtt,Moderator assist,"00:04:42.000 MODERATOR: Would you tell me. 00:04:42.960 MODERATOR: What happens, later on, from."
1854,P9_Transcript.vtt,Moderator assist,00:04:53.220 MODERATOR: Perfect that's what that's that's the perfect. 00:04:57.270 MODERATOR: Thank you that's what I was asking.
1855,P9_Transcript.vtt,Moderator assist,"00:05:13.590 MODERATOR: If you can tell me again, where are these data come from that's okay for the task."
1856,P9_Transcript.vtt,Moderator assist,00:06:01.980 MODERATOR: Perfect Thank you very much.
1857,P9_Transcript.vtt,Moderator assist,00:06:42.660 MODERATOR: Up to you do you just hover up Do you know what what it means.
1858,P9_Transcript.vtt,Moderator assist,00:06:52.350 MODERATOR: to hover on the map. 00:06:53.670 MODERATOR: That you see.
1961,P9_Transcript.vtt,Visualization of plots complex,00:07:00.150 P9: Here I don't know how to choose any any location.
1859,P9_Transcript.vtt,Moderator assist,00:07:12.330 MODERATOR: can access management were you saying you want me to say mentioned what you see that's it no problem.
1962,P9_Transcript.vtt,Visualization of plots complex,"00:07:20.010 P9: steam inches, but when I want to. 00:07:24.900 P9: Choose eat I cannot choose it. 00:07:29.070 P9: Or if I want to. 00:07:32.730 P9: One like Newcastle. 00:07:36.600 P9: not think I can I. 00:07:39.510 P9: I hardly can control them. 00:07:41.880 Okay. 00:07:46.860 P9: And then maybe I do something, some mistakes in choosing them."
1860,P9_Transcript.vtt,Moderator assist,00:07:52.320 MODERATOR: it's fine it's fine you can go on.
1861,P9_Transcript.vtt,Moderator assist,00:09:32.940 MODERATOR: And sorry to smoke like.
1862,P9_Transcript.vtt,Moderator assist,"00:10:40.740 MODERATOR: I wanted to say that, for this experiment, I only have 2020 data, because there was too much later he was too slow. 00:10:50.460 MODERATOR: Imagine that long for these 2020 and then conduct experiments."
1863,P9_Transcript.vtt,Moderator assist,00:11:19.920 MODERATOR: 2020 because I only have data for 2020 I forgot to say it in some of the beginning. 00:11:28.980 MODERATOR: So there's only 2028 so imagine long for his 2020.
1864,P9_Transcript.vtt,Moderator assist,00:12:08.820 MODERATOR: Yes.
1865,P9_Transcript.vtt,Moderator assist,00:13:16.890 MODERATOR: Okay.
1866,P9_Transcript.vtt,Moderator assist,00:14:53.940 MODERATOR: finish the task as we move into a time series place.
1867,P9_Transcript.vtt,Moderator assist,"00:15:20.730 MODERATOR: Can you explain me the colors that you see in the table, for example."
1868,P9_Transcript.vtt,Moderator assist,00:15:44.010 MODERATOR: Maybe. 00:15:45.270 MODERATOR: You will not read this task again. 00:15:48.360 MODERATOR: You might you might miss something.
1869,P9_Transcript.vtt,Moderator assist,00:18:20.190 MODERATOR: But if you go to like you missed one button on the top that maybe has explanation for it on the top of this.
1870,P9_Transcript.vtt,Moderator assist,00:18:31.740 MODERATOR: know you go on the top.
2046,P9_Transcript.vtt,Unclear standardisation of the data,"00:18:45.720 P9: If the data if data is normally distributed. 00:18:50.940 P9: 95% should be between my minus two. 00:18:56.580 P9: plus two. 00:18:58.620 P9: Values greater than two are high, and they are read by values. 00:19:05.340 P9: Less than minus two are low and below so here. 00:19:12.960 P9: 5.6 is not this down to minus two but it isn't it is blue. 00:19:26.490 P9: and 00:19:30.930 P9: Yes, I don't understand why."
1871,P9_Transcript.vtt,Moderator assist,00:19:38.850 MODERATOR: Okay it's fine go go ahead with the phone that's good.
1872,P9_Transcript.vtt,Moderator assist,00:20:44.670 MODERATOR: OK.
1873,P9_Transcript.vtt,Moderator assist,00:20:55.650 MODERATOR: you're exporting it to my computer the chest.
1874,P9_Transcript.vtt,Moderator assist,00:21:14.520 MODERATOR: You have the next task task for.
1875,P9_Transcript.vtt,Moderator assist,"00:21:33.540 MODERATOR: My computer, let me one second. 00:21:40.590 MODERATOR: You can open the PDF I don't know how you did last time."
1876,P9_Transcript.vtt,Moderator assist,"00:21:57.630 MODERATOR: Let me stop sharing. 00:22:01.290 MODERATOR: yeah I can make, can you put us out top. 00:22:05.520 MODERATOR: Maybe it works."
1877,P9_Transcript.vtt,Moderator assist,"00:22:16.530 MODERATOR: And you cannot do, can you click somewhere else in the screen because they cannot get control back. 00:22:28.950 P9: How can I. 00:22:30.900 MODERATOR: You know."
1878,P9_Transcript.vtt,Moderator assist,"00:22:38.700 MODERATOR: Okay, no, no, you can."
1879,P9_Transcript.vtt,Moderator assist,00:23:12.390 MODERATOR: I give you control the computer.
1880,P9_Transcript.vtt,Moderator assist,00:24:27.210 MODERATOR: When you want to read the text in this.
1882,P9_Transcript.vtt,Moderator assist,"00:25:45.870 MODERATOR: This, for me. 00:25:47.550 MODERATOR: This these are under the water."
2082,P9_Transcript.vtt,Visualization of plots complex,00:28:02.130 P9: What are these colors. 00:28:06.150 P9: And I don't know what this.
2083,P9_Transcript.vtt,Visualization of plots complex,"00:28:35.550 P9: wt is Peter videotape Dr, although I don't know what are these."
2084,P9_Transcript.vtt,Good data exploration features,"00:28:42.270 P9: Information, but it is very informative yes."
1883,P9_Transcript.vtt,Moderator assist,00:28:47.520 MODERATOR: Okay perfect.
1884,P9_Transcript.vtt,Moderator assist,"00:28:55.260 MODERATOR: Yes or no, you can move to task. 00:28:59.340 P9: task five but is that, in short. 00:29:04.590 MODERATOR: And not task five and the next tasks so tasks number fights in a PDF document."
1885,P9_Transcript.vtt,Moderator assist,00:29:39.030 MODERATOR: And then i'm going to give you control or you can even go.
1886,P9_Transcript.vtt,Moderator assist,00:39:39.030 MODERATOR: We want to explore first do the tasks.
1887,P9_Transcript.vtt,Moderator assist,00:40:53.340 MODERATOR: OK.
1888,P9_Transcript.vtt,Moderator assist,"00:41:00.930 MODERATOR: Do you want to finish the task what it says, open to see don't load up."
1890,P9_Transcript.vtt,Moderator assist,00:41:40.500 MODERATOR: Okay perfect. 00:41:41.970 MODERATOR: Perfect Thank you. 00:41:43.230 P9: you're welcome. 00:41:47.370 MODERATOR: To the last sentence.
2229,P9_Transcript.vtt,Useful and easy to use approach,okay I it was really fun experiment and I enjoyed it was.
2230,P9_Transcript.vtt,Useful and easy to use approach,"00:42:17.940 P9: shorter than I expected, because it was easy to learn what to do with it."
2233,P9_Transcript.vtt,Good data exploration features,00:42:25.800 P9: And the view the view of the dashboard is very beautiful the colors are. 00:42:34.710 P9: I like the colors I mean the tone of colors is good for our eyes and then.
2232,P9_Transcript.vtt,Visualization of plots complex,"00:42:46.080 P9: Some maybe because I use I use you normally a single and glasses, it was really a bit. 00:42:57.930 P9: difficult to read them."
1896,P10_Transcript.vtt,Moderator assist,00:02:07.380 MODERATOR: This one do you mind completing a task one first.
1963,P10_Transcript.vtt,Complex task instructions,"00:02:12.030 P10: task one and. 00:02:16.800 P10: Oh, and oh sorry apologies apologies I skipped a title is yet and."
1964,P10_Transcript.vtt,Visualization of plots complex,00:02:37.380 P10: Now okay so i'm trying to figure out how to zoom in here. 00:02:44.580 P10: Maybe it's.
1897,P10_Transcript.vtt,Moderator assist,"00:02:46.920 MODERATOR: These arrows at the bottom, or just for me some someone."
1965,P10_Transcript.vtt,Complex data linking process,"00:03:19.980 P10: Number of data points right so i'm figuring out here. 00:03:32.100 P10: Okay, so what i'm looking at here is this is effectively, the number of patients that are recorded in each. 00:03:40.470 county."
1966,P10_Transcript.vtt,Confusing text descriptions,"00:04:23.730 P10: Okay, so I just try and figure out what the data points density is here right so obviously it means records, but i'm. 00:04:33.330 P10: not entirely sure. 00:04:37.410 P10: i'm not entirely sure what it means, and so i'm just going to say the multiple meanings that I think it could have it could be, it could be like you know."
1968,P10_Transcript.vtt,Visualization of plots complex,"00:05:38.070 P10: Okay i'm not accept or not, I think about a bit ambiguous what the."
1898,P10_Transcript.vtt,Moderator assist,00:05:41.880 MODERATOR: What the actual data.
1967,P10_Transcript.vtt,Visualization of plots complex,"00:05:42.930 P10: Point stance to me, so I think an explanation of what what that. 00:05:47.790 P10: means there because it's CERT it's not clear enough here and okay so that's my task one."
1899,P10_Transcript.vtt,Moderator assist,00:05:55.560 MODERATOR: And you're Mr mystery to the first school soon.
1900,P10_Transcript.vtt,Moderator assist,"00:07:18.300 MODERATOR: So P10 I will ask you one more time and if my book and move on, if you would like to read this one again the first sentence."
1901,P10_Transcript.vtt,Moderator assist,00:08:02.910 MODERATOR: This is. 00:08:03.600 P10: Bringing me to the mess Aaron okay sighs yeah and then autocad daily data. 00:08:13.170 MODERATOR: here just acknowledging where the data comes from should be enough to complete this.
2011,P10_Transcript.vtt,Confusing text descriptions,"00:10:05.700 P10: And to have to click Ireland well, maybe, maybe, for the moment, so it's got to be."
1902,P10_Transcript.vtt,Moderator assist,00:10:12.480 MODERATOR: were delayed me to explain why what do you think this Ireland modern means.
1903,P10_Transcript.vtt,Moderator assist,00:10:31.800 MODERATOR: If somebody was you can also say it's it's fine Thank you.
1904,P10_Transcript.vtt,Moderator assist,"00:10:48.840 MODERATOR: I would advise not selecting a word, by not selecting it if you're not comfortable learning what it means for the future of the query."
1905,P10_Transcript.vtt,Moderator assist,00:11:28.410 MODERATOR: Take effort.
2012,P10_Transcript.vtt,Technical session issues,"00:11:46.860 P10: Think i've frozen again here. 00:11:53.910 P10: Well, there we are right so take the first of August. 00:11:59.370 P10: 2022. 00:12:04.170 P10: Sorry for the bad. 00:12:05.040 P10: is happening is it's bouncing I don't know if you can see that on that side but. 00:12:09.600 P10: it's bouncing back off here."
1906,P10_Transcript.vtt,Moderator assist,00:12:31.950 MODERATOR: I can do it for you. 00:12:33.990 MODERATOR: This has.
1907,P10_Transcript.vtt,Moderator assist,"00:14:22.830 MODERATOR: Would you say. 00:14:23.550 P10: If I. 00:14:24.630 MODERATOR: Would you say, is it useful for you."
2047,P10_Transcript.vtt,"Helpful text, tooltips and summaries","00:14:27.900 P10: And yet, I think that is useful, yes it's like the Meta data so it's it's good to just check that you're looking at the at the right summary"
2048,P10_Transcript.vtt,Unclear standardisation of the data,I just think that it's maybe non standard
2049,P10_Transcript.vtt,Good data exploration features,"00:17:09.840 P10: Okay right, so I can see them or see them effectively."
1908,P10_Transcript.vtt,Moderator assist,"00:17:28.200 MODERATOR: Do you want to read the text on top of the table again. 00:17:43.140 Okay yeah. 00:17:48.420 MODERATOR: Would you like to explore the toggle button, as it says in the second paragraph."
2050,P10_Transcript.vtt,Confusing text descriptions,00:18:28.770 P10: i'm not sure whether it's. 00:18:32.730 P10: Whether it's just what i'm seeing it.
1909,P10_Transcript.vtt,Moderator assist,00:18:37.980 MODERATOR: it's fine.
2051,P10_Transcript.vtt,Confusing text descriptions,"00:18:42.120 P10: So i'm not sure if I see the but obviously this isn't the color table, but how could I see the color table."
1910,P10_Transcript.vtt,Moderator assist,00:19:23.850 MODERATOR: If you want your pen moving to the next task it's fine.
2085,P10_Transcript.vtt,Good data exploration features,00:21:08.310 P10: Okay that's quite nice actually. 00:21:15.180 P10: And theories set of range slider kick a drag set period of interest okay yeah that's really nice that rage slider there okay so look the box plots.
2087,P10_Transcript.vtt,Technical session issues,"00:22:07.110 P10: i'm not touch my mouse here and. 00:22:10.530 P10: I think it's actually just it's just got the life of. 00:22:14.730 P10: rice just gonna let me, let me."
